,title,date,episode,rating
0,저스티스,"2019년 7월 17일
","제1회
",6.10%
1,저스티스,"2019년 7월 17일
","제2회
",6.40%
2,저스티스,"2019년 7월 18일
","제3회
",3.80%
3,저스티스,"2019년 7월 18일
","제4회
",4.80%
4,저스티스,"2019년 7월 24일
","제5회
",5.50%
5,저스티스,"2019년 7월 24일
","제6회
",6.30%
6,저스티스,"2019년 7월 25일
","제7회
",4.20%
7,저스티스,"2019년 7월 25일
","제8회
",5.40%
8,저스티스,"2019년 7월 31일
","제9회
",4.30%
9,저스티스,"2019년 7월 31일
","제10회
",4.60%
10,저스티스,"2019년 8월 1일
","제11회
",4.40%
11,저스티스,"2019년 8월 1일
","제12회
",5.30%
12,저스티스,"2019년 8월 7일
","제13회
",4.20%
13,저스티스,"2019년 8월 7일
","제14회
",5.10%
14,저스티스,"2019년 8월 8일
","제15회
",4.30%
15,저스티스,"2019년 8월 8일
","제16회
",5.00%
16,저스티스,"2019년 8월 14일
","제17회
",4.20%
17,저스티스,"2019년 8월 14일
","제18회
",4.70%
18,저스티스,"2019년 8월 15일
","제19회
",4.70%
19,저스티스,"2019년 8월 15일
","제20회
",5.40%
20,저스티스,"2019년 8월 21일
","제21회
",5.00%
21,저스티스,"2019년 8월 21일
","제22회
",5.80%
22,저스티스,"2019년 8월 22일
","제23회
",5.30%
23,저스티스,"2019년 8월 22일
","제24회
",6.20%
24,저스티스,"2019년 8월 28일
","제25회
",6.00%
25,저스티스,"2019년 8월 28일
","제26회
",6.40%
26,저스티스,"2019년 8월 29일
","제27회
",5.70%
27,저스티스,"2019년 8월 29일
","제28회
",6.20%
28,저스티스,"2019년 9월 4일
","제29회
",5.80%
29,저스티스,"2019년 9월 4일
","제30회
",7.00%
30,저스티스,"2019년 9월 5일
","제31회
",3.40%
31,저스티스,"2019년 9월 5일
","제32회
",6.30%
