,title,date,episode,rating
0,회사_가기_싫어,"2019년 4월 2일
","스폐셜
","2.0%
"
1,회사_가기_싫어,"2019년 4월 9일
","제1회
","2.4%
"
2,회사_가기_싫어,"2019년 4월 16일
","제2회
","2.5%
"
3,회사_가기_싫어,"2019년 4월 23일
","제3회
","2.6%
"
4,회사_가기_싫어,"2019년 4월 30일
","제4회
","2.2%
"
5,회사_가기_싫어,"2019년 5월 7일
","제5회
","2.4%
"
6,회사_가기_싫어,"2019년 5월 14일
","제6회
","1.9%
"
7,회사_가기_싫어,"2019년 5월 21일
","제7회
","2.3%
"
8,회사_가기_싫어,"2019년 5월 28일
","제8회
","1.8%
"
9,회사_가기_싫어,"2019년 6월 11일
","제9회
","1.5%
"
10,회사_가기_싫어,"2019년 6월 18일
","제10회
","1.6%
"
11,회사_가기_싫어,"2019년 6월 25일
","제11회
","1.8%
"
12,회사_가기_싫어,"2019년 7월 2일
","제12회
","1.7%
"
