,drama_title,date,blog_title,writer,contents
0,"60일, 지정생존자 드라마",2019.06.24.,[60일 지정생존자 원작 & 등장인물 총정리],오피스룩 + 패션 ::...,"이야기 60일, 지정생존자 원작은 미국 드라마 미국 드라마 '지정 생존자'는 최근 시즌 3까지 출시된 인기 드라마입니다. 체르노빌, 왕좌의 게임 8에 이어 일간 검색어..."
1,"60일, 지정생존자 드라마",2019.06.25.,방영예정 드라마 60일 지정생존자,항상 긍정적인 마음...,역활을 다하게 될지 궁금증을 유발하게 만드는 드라마 60일 지정생존자입니다. 2019년 7월1일 TVN에서 9시30분에 방영을 한다고 하니 생방 사수 해야겠군요.
2,"60일, 지정생존자 드라마",2019.06.26.,"60일 지정생존자 드라마 첫방송, 미국드라마 리메이크 한국판",랜드스쿨 부동산,"믿고 보는 드라마 출연진들이 나오는 60일, 지정생존자 드라마가 7월 1일부터... tvn.tving.com ""60일 지정생존자"" 월화 드라마 <드라마 60일 지정생존자 - 출연진 조직도>"
3,"60일, 지정생존자 드라마",2019.06.23.,tvN_월화드라마_60일 지정생존자_티저&OST 모음...,다영아빠의 일상이야...,"tvN 월화드라마 '60일 지정생존자' ‘저 놈의 정치꾼들, 싹 다 쓸어버렸으면...’ 한번쯤 홧김에 내던졌던 그 말이 현실이 되고 말았다... 지금 바로 당신 눈앞에서......"
4,"60일, 지정생존자 드라마",2019.06.19.,60일 지정생존자 리메이크 드라마 줄거리 및 등장인물 알아보기,동동이데디 블로그,"60일 지정생존자 드라마의 작품은 다가 오는 7월 1일 방영 준비를 하고 있으며, 박바지 정리를 하고 있지 않을까 하는 생각이 드는데요. 조만간 나오면 정주행을 할 수..."
5,"60일, 지정생존자 드라마",2019.06.26.,"드라마 <60일, 지정생존자> 등장인물관계도, 줄거리, 예고편, 원작과 비교, 원작과 차이점",브루스리,"월화 드라마 60일, 지정생존자 7월 1일 [월] 밤 9시 30분 첫방송 https://youtu.be/7Zy1E0rvy60 미드 지정생존자 시즌1을 처음 봤을때 너무나 충격적인 스토리와 스케일 그리고..."
7,"60일, 지정생존자 드라마",2019.06.25.,60일 지정생존자 지진희 7월 초 첫 방송을 앞두고 있는 드라마,텅텅텅,"7월 1일 첫 방송을 앞두고 있는 드라마이자, 하반기 많은 이들이 기대감을 가지고 있는 드라마로 손꼽히면서 화제가 된 tvN 월화드라마 60일 지정생존자 이 드라마는..."
8,"60일, 지정생존자 드라마",2019.06.24.,드라마 60일 지정생존자 등장인물관계도 지진희 이준혁 주연,너는 잘 할수 있는 ...,드라마 60일 지정생존자 등장인물관계도 지진희 이준혁 주연. 안녕하세요~ 여러분 다들 별 탈 없으셨죠? 늘 생각하는 거지만 때로는 무소식이 희소식인 거 같습니다....
9,"60일, 지정생존자 드라마",2019.06.29.,"[미드/드라마] 미드 '지정생존자', 한국 드라마 '60일 지정생존자'로 방영",싸이먼의 세상 바라...,다음 주 7월 1일부터 <지정생존자>를 모티프로 한 한국형 드라마 <60일 지정생존자>를 방영한다고 하니 자못 기대가 크다. 좋아하는 배우 허준호도 오랫만에 보이고...
10,"60일, 지정생존자 드라마",2019.06.26.,60일 지정생존자 ost 노래 인물관계도 줄거리 업데이트,질주본능 :),"준비한 드라마는 tvN에서 방영예정인 60일 지정생존자 입니다. 원작 미드 지정생존자를 리메이크한 작품으로 지진희, 이준혁, 허준호, 강한나등이 출연 합니다. 7월..."
11,"60일, 지정생존자 드라마",2019.06.19.,"tvN 7월 월화 드라마 60일,지정생존자 줄거리 알아보기 지진희 배종옥 이준혁 강한나 허준호 김규리 최재성",언제나 즐겁게 유후,"60일, 지정생존자 | tvN 월화드라마 ＜60일, 지정생존자＞ ■ 편성 : 7월 1일 [월] 밤 9시 30분 첫 방송 ■ 출연 : 지진희, 이준혁, 허준호, 강한나, 배종옥, 김규리..."
12,"60일, 지정생존자 드라마",2019.06.23.,60일 지정생존자 원작 미드 리메이크?,내집마련 최고의 파...,닥쳐올 일촉즉발 위기들이 펼쳐질지 아무래도 드라마니까 궁금해질 수 밖에 없네요 드라마 60일 지정생존자가 정말 리메이크가 아닌 오리지널리티를 새롭게 보여줄지...
13,"60일, 지정생존자 드라마",2019.06.30.,"tvN ""60일 지정생존자"" 의 원작 미드 넷플릭스 ""지정생존자""",ROY'S STORY,"물론, 아직 방영전이긴하지만 미드와의 스케일이나 스토리 구성의 차이 때문에 실망하실 수도 있겠지만 tvN 드라마 #60일지정생존자 도 목이 빠지게 기다리고..."
14,"60일, 지정생존자 드라마",2019.06.30.,60일 지정생존자 인물관계도 몇부작 줄거리 원작 뜻 보기,이마즈의 매거진,"오늘은 우리 잇님들께 7월에 맞추어 시작하는 새로운 드라마 60일 지정생존자 인물관계도 와 함께 몇부작 , 줄거리 , 원작 과 뜻 이 무엇인지를 한번 간단하게 하나하나..."
16,"60일, 지정생존자 드라마",2019.06.24.,60일 지정생존자 보기전에 미드 지정생존자 먼저봐요!,소통하는 교사:),곧 방영할 국내드라마 60일 지정생존자를 정주행하실 예정이신분들은 미드 지정생존자를 먼저보는것도 두 드라마를 비교하며 보는 재미가 있을듯 합니다!^^
18,"60일, 지정생존자 드라마",2019.06.19.,"tvn 드라마 60일, 지정생존자 더치스타일 분식차 케이터링",dutchstyle0님의블로...,"tvn 드라마 60일, 지정생존자 촬영장에 더치스타일 분식차가 출동했습니다. 새벽 늦은 시간까지 촬영하셔서 새벽에 드시기로 하셨네요. 일찍 도착해서 세팅부터 합니다...."
19,"60일, 지정생존자 드라마",2019.06.30.,"60일, 지정생존자 - 김주헌",저 파란 하늘 끝에,"tvn 월,화드라마 7월1일 9시30분 첫방송 60일, 지정생존자 ‘저 놈의 정치꾼들, 싹 다 쓸어버렸으면...’ 한번쯤 홧김에 내던졌던 그 말이 현실이 되고 말았다. 지금 바로..."
21,"60일, 지정생존자 드라마",2019.06.21.,미드 원작 지정생존자 리메이크 지진희 주연 60일 지정생존자 첫 방송전 알아보기,joon's Carpe Diem,안녕하세요 오늘은 드라마 60일 지정생존자 첫 방송전 알아보기예요 60일 지정생존자의 원작은 미드 지정생존자의 리메이크 작품이에요 여기서 나오는 지정생존자의...
22,"60일, 지정생존자 드라마",2019.06.26.,"드디어 베일 벗는 한국판 지정생존자,'60일, 지정생존자'",아이의 눈으로 그린...,"물론, 미디어와 드라마 제작계 공룡인 CJ 와 #스튜디오드래곤 걱정하는건 기우겠지만요.^^ 그래도 60일, 지정생존자를 통해 반전의 계기가 되었으면 합니다. 본방을..."
23,"60일, 지정생존자 드라마",2019.06.30.,"드라마 보좌관 존재감 어필 배우 곽민석, 드라마 60일 저정생존자 출연확정, 파크하얏트 33층에서 먹방, 마린시티 한바퀴 씽씽",.,tvn 드라마 60일 지정생존자에도 캐스팅되어 명품 연기를 보여줄 예정!!!! 기대하셔도 좋을듯!!!http://naver.me/GANDsXVOhttp://m.mediapen.com/news/view/438232http://naver.me/G9AvlDq2주연에...
24,"60일, 지정생존자 드라마",2019.06.25.,"넷플릭스 미드 추천 : 지정생존자 등장인물, 줄거리 (tvN 60일, 지정생존자 원작)",데이나 햅쀠로그 :),"넷플릭스 미국 드라마 '지정생존자’는 예기치 못한 테러로 인해 미국 대통령을... 한편, 국내에서는 tvN에서 7월1일 방영 예정인 '60일, 지정생존자'라는 이름으로..."
25,"60일, 지정생존자 드라마",2019.06.21.,60일 지정생존자 인물관계도 등장인물 지진희 이준혁 허준호 강한나,체리별,"드라마 60일 지정생존자는 총 16부작으로 방영이 되며 배우 지진희, 허준호, 강한, 이준혁 등의 많은 배우들이 출연을 예고하고 있습니다. 그럼 지금부터 60일 지정생존자..."
26,"60일, 지정생존자 드라마",2019.06.28.,"드라마 60일, 지정 생존자 3분 안에 이게 다 뭔지 알려줄게!",날개야 돋아라,"tvN 드라마 페북에 올라온 지정 생존자?? 권한대행?? 3분 안에 이게 다 뭔지... 그럼 60일 지정 생존자, 권한대행 어떤 내용인지 한 번 봅시다~!! 대한민국 정치의 심장부..."
27,"60일, 지정생존자 드라마",2019.06.25.,60일 지정생존자 원작 몇부작 작가 인물관계도,꽃속의 별,"tvN월화드라마 60일 지정생존자 원작 미드 작가 몇부작 인물관계도 60일, 지정생존자 원작 비교 작가 몇부작 60일, 지정생존자 원작 비교 작가 몇부작 JTBC에서하는..."
28,"60일, 지정생존자 드라마",2019.06.30.,60일 지정생존자 등장인물관계도 : 지진희 이준혁 허준호,별하's 감성드라마&...,"7월에도 많은 드라마들이 시작을 앞두고 있는데요, 그중 처음으로 소개할 드라마는 #지진희, #이준혁, #허준호 님 주연의 60일 지정생존자입니다. 연기파 배우분들이..."
29,"60일, 지정생존자 드라마",2019.06.28.,넷플릭스 미국드라마 지정생존자 시즌1 과 한국판 캐스팅,낭만 리뷰,곧 7월 부터 한국에서 60일 지정생존자라는 이름으로 방영을 시작한다고 한다. 미국과 한국 드라마에서 중요 캐릭터들이 어떻게 캐스팅 되었는지 비교해 보자....
30,"60일, 지정생존자 드라마",2019.06.27.,"‘60일, 지정생존자’ 첫 방송을 앞두고 완벽한 로컬라이징을 기대해도 좋다는 의견을 직접 전해와, 기대를 더욱 증폭",최적화블로그꿀벌 나...,"tvN 새 월화드라마 ‘60일, 지정생존자’(극본 김태희, 연출 유종선)는 잘 알려진 대로 동명의 미국 드라마 ‘지정생존자(Designated Survivor)’를 원작으로 한 리메이크..."
31,"60일, 지정생존자 드라마",2019.06.20.,넷플릭스 드라마 추천! <지정생존자> 솔직 리뷰,열심영심의 소소한 ...,"안녕하세요 열심영심입니다 :) 며칠 전 tv를 보던 중 흥미로운 드라마 예고편을 발견했어요 tvN 드라마 '60일, 지정생존자' 예고편인데요 기존 한국 드라마에서 흔하게 볼..."
32,"60일, 지정생존자 드라마",2019.06.17.,"0617,‘60일, 지정생존자’ 허준호 “원작에 없던 인물, 오히려 이점”",머찐이의 계속되는 ...,"월화드라마 '60일 dailyfeed.kr ‘60일, 지정생존자’ 이준혁 “긴장감 이끄는 미지수 캐릭터, 매력” ‘60일, 지정생존자’ 이준혁 “긴장감 이끄는 미지수 캐릭터..."
33,"60일, 지정생존자 드라마",2019.06.28.,60일 지정생존자 인물관계도 : 지진희 이준혁 허준호 강한나,메롱메롱,"60일 지정생존자 인물관계도 포스팅 입니다. ~!! tvn에서 7월1일부터 월,화 저녁 9시30분에 하는 완전 기대중인 드라마 입니다. 기대를 한 이유는 딱2가지 바로 스토리..."
35,"60일, 지정생존자 드라마",2019.06.24.,어비스 몇부작/후속 드라마 60일 지정생존자 미드 원작 지진희 이준혁 강한나 배종옥 인물관계도,새벽달의 감성다락방,"미드 원작 지정생존자 리메이크 TVN 드라마 '60일, 지정생존자' 첫방송은 7월1일 9시 30분이며 일주일 앞서 6월 23일 TV조선에서 미국 ABC 원작 '지정생존자' 더빙판이..."
36,"60일, 지정생존자 드라마",2019.06.26.,"tvn월화드라마 어비스 16화/최종화줄거리, 후속작 60일,지정생존자!(사랑한다는 말을 아낀것!)",BY JUNE,"tvn월화드라마 어비스 16화/최종화줄거리, 후속작 60일,지정생존자! 가장 후회하는 것, 사랑한다는 말을 아낀것! 차민은 세연의 프로포즈를 받은후 함께 놀이공원으로..."
38,"60일, 지정생존자 드라마",2019.06.27.,"'지큐 코리아'가 첫 방송을 앞둔 월화드라마 ‘60일, 지정생존자’에서 새로운 매력을 보여줄 손석구와 함께한 화보 촬영 및 인터뷰를 공개",나루해오름,' #지큐코리아'가 #첫방송을 앞둔 월화드라마 ‘60일지정생존자’에서 #새로운 #매력을 보여줄 #손석구와 #함께한 #화보 #촬영 및 #인터뷰를 공개했다. 공개된 화보에서...
39,"60일, 지정생존자 드라마",2019.06.26.,"[한드] tvN 월화 드라마 <60일, 지정생존자> 지진희 주연, 인물관계도 및 몇부작 인지 알아봐요~",경북대 고시텔 ♡ L...,"드라마 <어비스> 후속으로 방송되는 드라마 <60일, 지정생존자> 총 16부작으로 7월 1일 밤 9시 30분 방송됩니다. 드라마 <60일, 지정생존자>는 미국의 ABC에서 방영된 드라마..."
40,"60일, 지정생존자 드라마",2019.06.29.,60일 지정생존자 1회 대통령 사망 권한대행,playgirl1023님의 블...,60일지정생존자6화예고미리보기 #60일지정생존자6회예고미리보기 #지진희드라마복귀작 #60일지정생존자등장인물인물관계도 #대통령사망권한대행 #환경부장관박무진
41,"60일, 지정생존자 드라마",2019.06.21.,"60일, 지정생존자 강한나 나이 몇부작 시청률",포도청 스파이~!!,"60일 지정생존자는 16부작 드라마입니다. 60일 지정생존자는 7월 1일 부터 방송을 시작해서 8월 20일 방송을 종영예정입니다. 지진희, 배종옥, 허준호, 이준혁 등과..."
43,"60일, 지정생존자 드라마",2019.06.28.,"[시사투데이] 최윤영, ‘60일 지정생존자’ 대통령 권한대행의 든든한 비서관 변신",[시사투데이] 류철현...,"[시사투데이 류철현기자] 최윤영이 tvN의 새 월화드라마 ‘60일, 지정생존자’ 에서 청와대 제1부속비서관 정수정 역을 맡아 우아하고 똑부러지는 캐릭터로 완벽..."
45,"60일, 지정생존자 드라마",2019.06.24.,"이준혁 나이, 키, 배우, 에이스팩토리, 60일, 지정생존자 오영석",올하루,"배우 이준혁은 드라마 60일, 지정생존자를 통해 작년 너도 인간이니? 이후 컴백을 한다. 1. 60일, 지정생존자 tvN 갑작스러운 국회의사당 폭탄 테러로 대통령을 잃은..."
46,"60일, 지정생존자 드라마",2019.06.27.,‘60일 지정생존자’ 최근 공개된 예고 영상에서 배종옥은... - 인천일보,뉴스브릿지,"인천일보 - 2019-06-27 09:06 [인천일보=온라인뉴스팀03] tvN 새 월화드라마 \'60일, 지정생존자\'(극본 김태희, 연출 유종선)에서 배종옥은 뛰어난 정치적 수완을 가진..."
47,"60일, 지정생존자 드라마",2019.06.24.,60일 지정생존자 배종옥?,관종뉴스 블로그,"첫 방송을 단 일주일 앞둔 tvN 새 월화드라마 ‘60일, 지정생존자에서 배종옥은 뛰 어난 정치적 수완을 가진, 정치 9 단 야당 대표 윤찬경 역을 연기한다. 최근..."
