,title,episode,rating
0,으라차차 와이키키 2,제 1회,2.1
1,으라차차 와이키키 2,제 2회,1.8
2,으라차차 와이키키 2,제 3회,2.0
3,으라차차 와이키키 2,제 4회,1.8
4,으라차차 와이키키 2,제 5회,2.0
5,으라차차 와이키키 2,제 6회,1.6
6,으라차차 와이키키 2,제 7회,1.5
7,으라차차 와이키키 2,제 8회,1.4
8,으라차차 와이키키 2,제 9회,1.4
9,으라차차 와이키키 2,제 10회,1.5
10,으라차차 와이키키 2,제 11회,1.4
11,으라차차 와이키키 2,제 12회,1.2
12,으라차차 와이키키 2,제 13회,1.3
13,으라차차 와이키키 2,제 14회,1.4
14,으라차차 와이키키 2,제 15회,1.1
15,으라차차 와이키키 2,제 16회,1.5
