,title,episode,rating
0,바벨,제 1회,3.5
1,바벨,제 2회,2.5
2,바벨,제 3회,2.8
3,바벨,제 4회,3.3
4,바벨,제 5회,2.9
5,바벨,제 6회,2.7
6,바벨,제 7회,3.2
7,바벨,제 8회,2.8
8,바벨,제 9회,3.4
9,바벨,제 10회,3.4
10,바벨,제 11회,2.9
11,바벨,제 12회,3.7
12,바벨,제 13회,3.2
13,바벨,제 14회,3.6
14,바벨,제 15회,3.2
15,바벨,제 16회,3.3
