,title,episode,rating
0,바람이 분다,제 1회,3.6
1,바람이 분다,제 2회,4.0
2,바람이 분다,제 3회,3.0
3,바람이 분다,제 4회,3.2
4,바람이 분다,제 5회,3.5
5,바람이 분다,제 6회,3.9
6,바람이 분다,제 7회,4.7
7,바람이 분다,제 8회,5.2
8,바람이 분다,제 9회,5.2
9,바람이 분다,제 10회,5.7
10,바람이 분다,제 11회,4.1
11,바람이 분다,제 12회,3.6
12,바람이 분다,제 13회,3.9
13,바람이 분다,제 14회,3.5
14,바람이 분다,제 15회,3.7
15,바람이 분다,제 16회,3.8
