,title,episode,rating
0,보좌관 - 세상을 움직이는 사람들,제 1회,4.2
1,보좌관 - 세상을 움직이는 사람들,제 2회,4.1
2,보좌관 - 세상을 움직이는 사람들,제 3회,3.5
3,보좌관 - 세상을 움직이는 사람들,제 4회,3.9
4,보좌관 - 세상을 움직이는 사람들,제 5회,3.8
5,보좌관 - 세상을 움직이는 사람들,제 6회,4.4
6,보좌관 - 세상을 움직이는 사람들,제 7회,4.7
7,보좌관 - 세상을 움직이는 사람들,제 8회,4.8
8,보좌관 - 세상을 움직이는 사람들,제 9회,4.7
9,보좌관 - 세상을 움직이는 사람들,제 10회,5.3
