,title,episode,rating
0,우아한 가,제 1회,2.7
1,우아한 가,제 2회,1.8
2,우아한 가,제 3회,2.7
3,우아한 가,제 4회,2.9
4,우아한 가,제 5회,3.7
5,우아한 가,제 6회,2.1
6,우아한 가,제 7회,4.3
7,우아한 가,제 8회,3.7
8,우아한 가,제 9회,5.2
9,우아한 가,제 10회,5.3
10,우아한 가,제 11회,7.1
11,우아한 가,제 12회,6.6
12,우아한 가,제 13회,7.3
13,우아한 가,제 14회,7.0
14,우아한 가,제 15회,8.0
15,우아한 가,제 16회,8.5
