,title,episode,rating
0,열여덟의 순간,제 1회,3.0
1,열여덟의 순간,제 2회,2.4
2,열여덟의 순간,제 3회,3.2
3,열여덟의 순간,제 4회,3.4
4,열여덟의 순간,제 5회,3.3
5,열여덟의 순간,제 6회,3.5
6,열여덟의 순간,제 7회,3.1
7,열여덟의 순간,제 8회,3.6
8,열여덟의 순간,제 9회,3.3
9,열여덟의 순간,제 10회,3.4
10,열여덟의 순간,제 11회,3.8
11,열여덟의 순간,제 12회,3.5
12,열여덟의 순간,제 13회,3.5
13,열여덟의 순간,제 14회,3.8
14,열여덟의 순간,제 15회,3.7
15,열여덟의 순간,제 16회,3.9
