,title,episode,rating
0,악마가 너의 이름을 부를 때,제 1회,3.1
1,악마가 너의 이름을 부를 때,제 2회,2.6
2,악마가 너의 이름을 부를 때,제 3회,2.5
3,악마가 너의 이름을 부를 때,제 4회,2.2
4,악마가 너의 이름을 부를 때,제 5회,1.9
5,악마가 너의 이름을 부를 때,제 6회,2.1
6,악마가 너의 이름을 부를 때,제 7회,1.9
7,악마가 너의 이름을 부를 때,제 8회,2.1
8,악마가 너의 이름을 부를 때,제 9회,2.0
9,악마가 너의 이름을 부를 때,제 10회,1.6
10,악마가 너의 이름을 부를 때,제 11회,1.8
11,악마가 너의 이름을 부를 때,제 12회,1.6
12,악마가 너의 이름을 부를 때,제 13회,1.4
13,악마가 너의 이름을 부를 때,제 14회,0.9
14,악마가 너의 이름을 부를 때,제 15회,1.6
15,악마가 너의 이름을 부를 때,제 16회,1.6
