,title,episode,rating
0,타인은 지옥이다,제 1회,3.8
1,타인은 지옥이다,제 2회,3.5
2,타인은 지옥이다,제 3회,3.2
3,타인은 지옥이다,제 4회,3.1
4,타인은 지옥이다,제 5회,2.2
5,타인은 지옥이다,제 6회,3.4
6,타인은 지옥이다,제 7회,2.0
7,타인은 지옥이다,제 8회,2.7
8,타인은 지옥이다,제 9회,2.4
9,타인은 지옥이다,제 10회,3.9
