,title,episode,rating
0,어비스,제 1회,3.9
1,어비스,제 2회,3.7
2,어비스,제 3회,3.1
3,어비스,제 4회,3.2
4,어비스,제 5회,2.7
5,어비스,제 6회,3.3
6,어비스,제 7회,2.4
7,어비스,제 8회,2.3
8,어비스,제 9회,2.7
9,어비스,제 10회,2.3
10,어비스,제 11회,2.3
11,어비스,제 12회,2.2
12,어비스,제 13회,2.2
13,어비스,제 14회,2.0
14,어비스,제 15회,2.0
15,어비스,제 16회,2.3
