,title,episode,rating
0,보이스 시즌3,제 1회,3.2
1,보이스 시즌3,제 2회,5.0
2,보이스 시즌3,제 3회,3.8
3,보이스 시즌3,제 4회,4.5
4,보이스 시즌3,제 5회,3.5
5,보이스 시즌3,제 6회,5.4
6,보이스 시즌3,제 7회,3.9
7,보이스 시즌3,제 8회,4.4
8,보이스 시즌3,제 9회,4.0
9,보이스 시즌3,제 10회,4.4
10,보이스 시즌3,제 11회,3.4
11,보이스 시즌3,제 12회,4.5
12,보이스 시즌3,제 13회,3.9
13,보이스 시즌3,제 14회,4.8
14,보이스 시즌3,제 15회,4.1
15,보이스 시즌3,제 16회,5.5
