,title,episode,rating
0,막돼먹은 영애씨 시즌17,제 1회,2.6
1,막돼먹은 영애씨 시즌17,제 2회,2.6
2,막돼먹은 영애씨 시즌17,제 3회,2.4
3,막돼먹은 영애씨 시즌17,제 4회,2.9
4,막돼먹은 영애씨 시즌17,제 5회,2.2
5,막돼먹은 영애씨 시즌17,제 6회,2.4
6,막돼먹은 영애씨 시즌17,제 7회,2.7
7,막돼먹은 영애씨 시즌17,제 8회,2.7
8,막돼먹은 영애씨 시즌17,제 9회,2.6
9,막돼먹은 영애씨 시즌17,제 10회,2.7
10,막돼먹은 영애씨 시즌17,제 11회,3.1
11,막돼먹은 영애씨 시즌17,제 12회,2.9
