,title,episode,rating
0,미스터 기간제,제 1회,1.8
1,미스터 기간제,제 2회,2.4
2,미스터 기간제,제 3회,2.7
3,미스터 기간제,제 4회,2.5
4,미스터 기간제,제 5회,3.0
5,미스터 기간제,제 6회,3.1
6,미스터 기간제,제 7회,3.0
7,미스터 기간제,제 8회,3.6
8,미스터 기간제,제 9회,3.5
9,미스터 기간제,제 10회,3.6
10,미스터 기간제,제 11회,3.7
11,미스터 기간제,제 12회,3.8
12,미스터 기간제,제 13회,3.5
13,미스터 기간제,제 14회,3.5
14,미스터 기간제,제 15회,4.3
15,미스터 기간제,제 16회,4.8
