,title,episode,rating
0,사이코메트리 그녀석,제 1회,2.5
1,사이코메트리 그녀석,제 2회,2.2
2,사이코메트리 그녀석,제 3회,1.9
3,사이코메트리 그녀석,제 4회,2.1
4,사이코메트리 그녀석,제 5회,2.3
5,사이코메트리 그녀석,제 6회,2.8
6,사이코메트리 그녀석,제 7회,2.6
7,사이코메트리 그녀석,제 8회,2.7
8,사이코메트리 그녀석,제 9회,2.5
9,사이코메트리 그녀석,제 10회,2.5
10,사이코메트리 그녀석,제 11회,2.4
11,사이코메트리 그녀석,제 12회,2.5
12,사이코메트리 그녀석,제 13회,2.1
13,사이코메트리 그녀석,제 14회,2.6
14,사이코메트리 그녀석,제 15회,2.3
15,사이코메트리 그녀석,제 16회,2.3
