,title,episode,rating
0,로맨스는 별책부록,제 1회,4.3
1,로맨스는 별책부록,제 2회,4.4
2,로맨스는 별책부록,제 3회,4.4
3,로맨스는 별책부록,제 4회,4.3
4,로맨스는 별책부록,제 5회,4.4
5,로맨스는 별책부록,제 6회,5.1
6,로맨스는 별책부록,제 7회,5.0
7,로맨스는 별책부록,제 8회,5.4
8,로맨스는 별책부록,제 9회,5.8
9,로맨스는 별책부록,제 10회,5.8
10,로맨스는 별책부록,제 11회,5.0
11,로맨스는 별책부록,제 12회,5.2
12,로맨스는 별책부록,제 13회,5.3
13,로맨스는 별책부록,제 14회,6.3
14,로맨스는 별책부록,제 15회,5.0
15,로맨스는 별책부록,제 16회,6.7
