,title,episode,rating
0,≈≥¿’,¡¶ 1»∏,1.1
1,≈≥¿’,¡¶ 2»∏,2.3
2,≈≥¿’,¡¶ 3»∏,1.3
3,≈≥¿’,¡¶ 4»∏,2.8
4,≈≥¿’,¡¶ 5»∏,1.1
5,≈≥¿’,¡¶ 6»∏,2.2
6,≈≥¿’,¡¶ 7»∏,0.9
7,≈≥¿’,¡¶ 8»∏,1.8
8,≈≥¿’,¡¶ 9»∏,1.0
9,≈≥¿’,¡¶ 10»∏,2.3
10,≈≥¿’,¡¶ 11»∏,1.4
11,≈≥¿’,¡¶ 12»∏,2.5
