,title,episode,rating
0,청일전자 미쓰리,제 1회,2.6
1,청일전자 미쓰리,제 2회,3.2
2,청일전자 미쓰리,제 3회,3.0
3,청일전자 미쓰리,제 4회,3.9
4,청일전자 미쓰리,제 5회,2.7
5,청일전자 미쓰리,제 6회,3.0
6,청일전자 미쓰리,제 7회,2.5
7,청일전자 미쓰리,제 8회,2.5
8,청일전자 미쓰리,제 9회,2.4
9,청일전자 미쓰리,제 10회,2.3
10,청일전자 미쓰리,제 11회,2.6
11,청일전자 미쓰리,제 12회,2.9
12,청일전자 미쓰리,제 13회,2.8
13,청일전자 미쓰리,제 14회,2.8
14,청일전자 미쓰리,제 15회,2.5
15,청일전자 미쓰리,제 16회,3.9
