,title,episode,rating
0,아스달 연대기,제 1회,6.7
1,아스달 연대기,제 2회,7.3
2,아스달 연대기,제 3회,6.4
3,아스달 연대기,제 4회,7.7
4,아스달 연대기,제 5회,5.8
5,아스달 연대기,제 6회,7.2
6,아스달 연대기,제 7회,5.8
7,아스달 연대기,제 8회,6.5
8,아스달 연대기,제 9회,5.8
9,아스달 연대기,제 10회,6.8
10,아스달 연대기,제 11회,6.3
11,아스달 연대기,제 12회,6.8
12,아스달 연대기,제 13회,6.1
13,아스달 연대기,제 14회,7.2
14,아스달 연대기,제 15회,4.8
15,아스달 연대기,제 16회,6.9
16,아스달 연대기,제 17회,6.4
17,아스달 연대기,제 18회,7.4
