,title,episode,rating
0,호텔 델루나,제 1회,7.3
1,호텔 델루나,제 2회,7.6
2,호텔 델루나,제 3회,8.3
3,호텔 델루나,제 4회,7.7
4,호텔 델루나,제 5회,7.0
5,호텔 델루나,제 6회,8.7
6,호텔 델루나,제 7회,8.1
7,호텔 델루나,제 8회,9.1
8,호텔 델루나,제 9회,8.3
9,호텔 델루나,제 10회,10.0
10,호텔 델루나,제 11회,8.6
11,호텔 델루나,제 12회,10.4
12,호텔 델루나,제 13회,8.8
13,호텔 델루나,제 14회,10.0
14,호텔 델루나,제 15회,9.9
15,호텔 델루나,제 16회,12.0
