,drama_title,date,blog_title,writer,contents
20,왜그래 풍상씨 드라마,2018.12.28.,왜그래 풍상씨 이창엽 나이 외상 학력 키 군대,잡스리페어★story,"왜그래 풍상씨 이창엽 나이 외상 학력 키 군대 새해가 되면 많은 채널에서 다양한 드라마들이 방영예정을 가지고 있더라고요, 그래서 정말 오랜만에 보는 배우들이..."
21,왜그래 풍상씨 드라마,2019.01.08.,왜그래 풍상씨 등장인물관계도 : 유준상 전혜빈 이시영 오지호,별하's 감성드라마&...,"이번에 소개해드릴 드라마는 유준상, 오지호, 전혜빈, 이시영, 이창엽 님 주연의 새 #수목드라마 왜그래 풍상씨입니다. 사실 전 이 드라마 소개를 보고 가족..."
23,왜그래 풍상씨 드라마,2018.12.09.,"KBS2 수목드라마 <왜그래 풍상씨>피플라드                                       드라마협찬모집!   유준상,오지호,전혜빈,이시영, 이창엽",우주여행,"KBS2 수목 드라마 ""왜그래 풍상씨"" 출연진입니다. - 유준상,오지호,전혜빈,이시영,이창엽 라인업이며:) 단 한 번도 자신을 위해 살아본 적 없는 외롭고 불쌍한 중년..."
24,왜그래 풍상씨 드라마,2019.01.03.,"왜그래 풍상씨 커밍순 전혜빈 패션 옷 자켓, 팬츠 #온앤온 수트",Fashion Mania,"오늘은 '죽어도 좋아' 후속인 KBS2 새 수목 드라마, '왜그래 풍상씨' 에 대해 얘기해보려고 해요 :) 왜그래 풍상씨는 동생 바보로 살아온 중년 남자 풍상씨와 등골..."
25,왜그래 풍상씨 드라마,2019.01.05.,[KBS 2TV 왜그래풍상씨 가구 협찬] 밀라512,MILA512,이번에 KBS 2TV 에서 2019년 1월 9일 부터 새롭게 시작하는 드라마 왜그래 풍상씨 정말 기대되며...... 저희가구는 외상이 여친집 조영필 기은세님...
26,왜그래 풍상씨 드라마,2019.01.02.,왜그래 풍상씨 유준상 오지호 이시영 볼거리가득한 개성케릭,레데리,kbs에서 시작될 수목드라마 왜그래 풍상씨:커밍순은 유준상을 시작으로 오지호 이시영 전혜빈 등이 출연혜정인 이겨울 따끈한 가족드라마 입니다. 제점수는 아직모르죠...
28,왜그래 풍상씨 드라마,2019.01.08.,왜그래 풍상씨 등장인물 기획의도,여우랑 복딩이랑,"드라마를 보고나서 가족 누군가에게 미안하다, 고맙다, 한마디 할 수 있는 드라마가 될 것이다. 왜그래 풍상씨 등장인물 소개~ 이풍상 (유준상), 47세 / 내동생들..."
29,왜그래 풍상씨 드라마,2019.01.07.,"송종호 나이, 키, 왜그래 풍상씨 진지함, 블러썸 엔터테인먼트",올하루,"볼 드라마 왜그래 풍상씨는 수상한 삼형제, 왕가네 식구들 등 집필한 히트 작가 문영남 작가의 작품이다. 유준상, 오지호, 전혜빈, 이시영, 이창엽 등 출연을..."
31,왜그래 풍상씨 드라마,2019.01.02.,"‘왜그래 풍상씨’ 유준상-이시영-오지호-전혜빈-이창엽, 바람 잘 날 없는 이씨 집안",더뉴스코리아 [전국...,내년 1월 9일 첫 방송 예정인 KBS 2TV 새 수목 드라마 ‘왜그래 풍상씨’ 측은 31일 ‘풍상씨 5남매’의 캐릭터 포스터를 공개했다. ‘왜그래 풍상씨’는 동생 바보로...
32,왜그래 풍상씨 드라마,2019.01.03.,왜그래 풍상씨 왠지 짠할 거 같아요 ^^,아름다운 프레쉬성형...,드라마 왜그래 풍상씨는 내용이 동생 바보로 살아온 중년 남자 풍상씨와 등골 브레이커 동생들의 아드레날린 솟구치는 일상과 사건 사고를 통해서 가족의 의미를 생각해...
