,drama_title,date,blog_title,writer,contents
0,나의 나라 드라마,2019.10.01.,"2019년 10월 신작 드라마 추천 :: 어쩌다 발견한 하루, 나의 나라, VIP",스카이라이프 블로그라이프,나의 나라 JTBC 취향저격 장르맛집 #액션사극 두 번째로 소개할 신작 드라마는 JTBC에서 방영할 드라마 <나의 나라>입니다. 드라마 <나의 나라>는 배우 양세종과 우도환...
1,나의 나라 드라마,2019.09.30.,[설현 드라마 나의나라에서는 볼 수 없는 인스타 사복패션],오피스룩 + 패션 ::...,[ 설현 드라마 나의나라에서는 볼 수 없는 인스타 사복패션 ] 안녕하세요... 꽃향기가 날 것만 같은 잔잔하고 섬세한 플라워 패턴이 돋보이는 랩 드레스는 허리...
2,나의 나라 드라마,2019.10.02.,드라마 나의 나라 : 양세종 우도환 김설현 장혁 티저 움짤,질주본능 :),바로 #양세종 #우도환 #김설현 #장혁 등이 출연하는 #드라마 #나의나라 입니다. JTBC 채널에서 10월 4일 금요일 오후 10시 50분에 첫방송을 볼 수 있고 제작비가 무려 200억...
3,나의 나라 드라마,2019.09.29.,jtbc 금토드라마 <나의 나라> 소개 / 인물관계도,"행복을 찾아, 月亮",나의 나라 우선 포스터가 넘 맘에 든다. 중드만 소개했었는데 이번에 완전 마음에 드는 드라마가 생겨버렸다. 사실 지금 너무 보고 싶은 중드 구주표묘록이랑...
4,나의 나라 드라마,2019.10.02.,드라마 나의 나라 등장인물 줄거리 인물관계도,dynamin_9,"드라마 나의 나라 등장인물 줄거리 인물관계도 나의 나라 드라마 / 15세이상 관람가 편성 JTBC 2019. 10. 04 ~ 금,토 오후 10:50분 제작사 셀트리온엔터테인먼트..."
5,나의 나라 드라마,2019.10.03.,"JTBC 금토드라마 <나의 나라>-인물관계도,이방원,등장인물,설현,1회",부산을 그리다,Jtbc 새 금토드라마 <나의 나라>의 모든것 입니다! 방영일자: 2019.10.04 오후 10:50분 첫방송 나의나라는 16부작입니다. (11월 23일 종영예정) 줄거리 고려 말 조선 초를...
6,나의 나라 드라마,2019.10.03.,새 드라마 '나의 나라' 본방사수!! 매주 금토 10시 50분,장문정의 음악치료이...,"제가 20년 넘게 좋아하고 있는 배우 '장혁'이 출연하는 새 드라마 '나의나라'가 바로 내일, 10월 4일부터 시작됩니다. 매주 금, 토 밤 10시50분 JTBC입니다. 오늘은 첫방..."
7,나의 나라 드라마,2019.09.25.,JTBC_금토드라마_나의 나라_티저&OST 모음...,다영아빠의 일상이야...,"금토드라마 '나의 나라' 양세종은 깊이를 가늠할 수 없는 눈빛으로 연기 변신을 기대케 한다... 날 선 눈빛으로 서늘한 카리스마를 발산하는가 하면, 눈시울에..."
8,나의 나라 드라마,2019.10.01.,드라마 나의나라 인물관계도 설현 양세종 우도환,♡여자라서 행복해요...,오는 10월 4일 첫 방송되는 JTBC 새 금토드라마 #나의나라 는 고려 말 조선 초를 배경으로 각자의 신념이 말하는 '나의 나라'를 두고 서로에게 칼끝을 겨누며 권력과 수호에...
9,나의 나라 드라마,2019.09.29.,드라마 나의 나라 티저 움짤 : 분위기 대박,별하's 감성드라마&...,"바로 #양세종, #우도환, #설현 님 주연의 jtbc드라마 나의 나라입니다. 최근 사극들이... 그때 난 그 중심에 설 거다. 빼앗을거다. 그게 널 등지는 길이더라도. - 남선호..."
10,나의 나라 드라마,2019.10.02.,"JTBC 금토 드라마, 나의 나라 제작 발표회",Kylie's Fantastic ...,"10월 4일 금요일 밤 첫 방송하는 JTBC 금토 드라마 나의 나라 양세종, 우도환, 김설현이 이것은 ‘나의 나라’에 대한 이야기다. 역사는 시대를 이끌어간 거인들의..."
11,나의 나라 드라마,2019.10.01.,"[드라마]""나의 나라"" 양세종이다.야호",사쿠라의 책 나들이,"이 셋을 중으로 펼쳐질 역사 드라마 ""나의 나라""는 그외 등장인물 캐스팅도 좋다. 거기서 난 ""주목""하고 갈 인물 ""사극 추노""예서 멋진 활약을 보여준 장혁이 나오는데..."
